conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Sentiment
1931554491683451144,2025-06-08 04:43:56+00:00,0,@777blogsea Eh IndiHome-nya kenapa Kak? Lagi engga optimal kah jaringannya? -Tammy,1931572881525547306,,seainloves,in,,0,1,0,https://x.com/undefined/status/1931572881525547306,1075673058931806208,,Netral
1931571264197734780,2025-06-08 04:44:17+00:00,0,@IndiHome @m3LinTi woy min baca pm saya,1931572969668837408,,IndiHome,in,,0,1,0,https://x.com/undefined/status/1931572969668837408,1426867033702948865,,Netral
1931573825524945319,2025-06-08 04:47:41+00:00,0,@IndiHome halo indihome ini internetnya gak bisa tolong cek dong,1931573825524945319,,IndiHome,in,,0,1,0,https://x.com/undefined/status/1931573825524945319,1591083630251499525,,Negatif
1931571264197734780,2025-06-08 04:47:52+00:00,0,@IndiHome Dari kmrn gini terus min. Dari Payakumbuh Sumbar https://t.co/pLbxFyi2Xw,1931573869565059519,https://pbs.twimg.com/media/Gs5UMRAbYAAUqJJ.jpg,IndiHome,in,,0,1,0,https://x.com/undefined/status/1931573869565059519,489985118,,Netral
1931574213124710736,2025-06-08 04:49:13+00:00,0,indihome kenapaaaaaaaa,1931574213124710736,,,in,,0,1,0,https://x.com/undefined/status/1931574213124710736,904689233608163331,,Negatif
1931279948691751069,2025-06-08 04:51:12+00:00,0,@IndiHome cek dm min,1931574708740473030,,IndiHome,in,,0,1,0,https://x.com/undefined/status/1931574708740473030,906850117293977600,,Netral
1931573354898829426,2025-06-08 04:51:25+00:00,0,@ssamkurra Maaf ya jadi engga optimal internetannya. Pastikan jarak device dengan modemnya engga terlalu jauh ya. Lalu spill no internetnya ke DM @IndiHome untuk dibantu penanganan kendala selanjutnya -Tammy,1931574764902236305,,ssamkurra,in,,0,0,0,https://x.com/undefined/status/1931574764902236305,1075673058931806208,,Netral
1931554491683451144,2025-06-08 04:52:05+00:00,0,@IndiHome KAK IYA KAK HUHU AKU GABISA KAK TELPONAN SAMA TEMENKU INI SEDIH BGTTT GMN YA,1931574934288978079,,IndiHome,in,,0,1,0,https://x.com/undefined/status/1931574934288978079,2697740852,,Negatif
1931574174176465117,2025-06-08 04:54:31+00:00,0,@warmteaparty Okey Kak. Maaf jadi ganggu internetannya. Mimin cek terpantaU LOS nih. Pastikan kabel patch cord-nya sudah terpasang dengan kencang dan tidak longgar yaa. Kalo masih kendala laporannya boleh dilanjutkan ke DM @IndiHome ya Kak -Tammy,1931575543373394331,,stillapuppy,in,,0,1,0,https://x.com/undefined/status/1931575543373394331,1075673058931806208,,Netral
1931574213124710736,2025-06-08 04:56:25+00:00,0,@americanOoya IndiHome-nya lagi engga optimal kah? Muncul LOS merah di modemnya engga Kak? Biar mimin bantu sesuai kondisi kendalanya -Tammy,1931576022253867139,,americanOoya,in,,0,2,0,https://x.com/undefined/status/1931576022253867139,1075673058931806208,,Netral
1931574213124710736,2025-06-08 04:58:37+00:00,0,@IndiHome IYAA MERAH,1931576575566446974,,IndiHome,in,,0,1,0,https://x.com/undefined/status/1931576575566446974,904689233608163331,,Netral
1931574213124710736,2025-06-08 05:00:16+00:00,0,@IndiHome cek dm min @IndiHome,1931576993512067202,,IndiHome,in,,0,1,0,https://x.com/undefined/status/1931576993512067202,904689233608163331,,Netral
1931574677593583627,2025-06-08 05:00:42+00:00,0,@RiskiAnnisaMeli Siap Kak. Maaf ya setelah dicek jumlah device yang terhubungnya kebanyakan nih. Coba kurangi dulu dan tidak melebihi batas optimum yuk. Kalo masih kendala boleh lanjutkan laporannya ke DM @IndiHome yaa -Tammy,1931577102228500860,,RiskiAnnisaMeli,in,,0,0,0,https://x.com/undefined/status/1931577102228500860,1075673058931806208,,Netral
1931577534506017177,2025-06-08 05:02:25+00:00,0,@IndiHome WOY KOK RESPONE CS NYA LAMA BANGET SIH BACA DM GWW DARI TADI LAGI SLOW RESPON MULU DI APLIKASI NYA JUGA GITU TOLONG LAH,1931577534506017177,,IndiHome,in,,0,1,0,https://x.com/undefined/status/1931577534506017177,1477301746632314880,,Negatif
1931577347133878713,2025-06-08 05:09:48+00:00,0,@joredans Maaf ya jadi belum bisa ngabarin ayangnya huhuhu. Tapi tenang mimin bakal bantuin kendalanya sampai solved. Kalo muncul LOS merah pastikan kabel patch cord tertancap dengan kencang ya. Lalu spill no internetnya ke DM @IndiHome untuk dibantu penanganan selanjutnya -Tammy,1931579390460416168,,joredans,in,,0,1,0,https://x.com/undefined/status/1931579390460416168,1075673058931806208,,Netral
1931578004209324398,2025-06-08 05:12:01+00:00,0,@odrewhos Maaf ya Kak. Jangan khawatir jika muncul LOS merah di modemnya pastikan kabel patch cord terpasang dengan kencang ya. Kalo udah tapi masih kendala cus DM-in no internetnya ke DM @IndiHome untuk dibantu laporannya -Tammy,1931579950915797443,,odrewhos,in,,0,1,0,https://x.com/undefined/status/1931579950915797443,1075673058931806208,,Netral
